const,x1,x3,x4,x5,x6,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
1.0,0.0,5.0,6.0,69125.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,300.0,1800.0,20737500.0,3524400.0,25.0,30.0,58740.0,125.0,36.0,6.0,69125.0,11748.0,36.0,414750.0,70488.0,150.0,4778265625.0,812080500.0,138015504.0,293700.0,625.0
1.0,0.0,5.0,5.0,106430.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,7.0,106430.0,25.0,97344.0,312.0,2184.0,33206160.0,4254432.0,25.0,35.0,68180.0,125.0,25.0,7.0,106430.0,13636.0,49.0,745010.0,95452.0,175.0,11327344900.0,1451279480.0,185940496.0,340900.0,625.0
1.0,0.0,7.0,5.0,49420.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614656.0,3136.0,6272.0,38745280.0,12525184.0,49.0,56.0,111832.0,343.0,25.0,32.0,197680.0,63904.0,64.0,395360.0,127808.0,392.0,2442336400.0,789533920.0,255232576.0,782824.0,2401.0
1.0,0.0,5.0,6.0,43750.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813604.0,1804.0,4510.0,39462500.0,8884700.0,25.0,25.0,49250.0,125.0,36.0,10.0,87500.0,19700.0,25.0,218750.0,49250.0,125.0,1914062500.0,430937500.0,97022500.0,246250.0,625.0
1.0,0.0,6.0,5.0,62880.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,240.0,1440.0,15091200.0,2787840.0,36.0,36.0,69696.0,216.0,25.0,6.0,62880.0,11616.0,36.0,377280.0,69696.0,216.0,3953894400.0,730414080.0,134931456.0,418176.0,1296.0
1.0,0.0,3.0,4.0,31230.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876096.0,2808.0,5616.0,29231280.0,10754640.0,9.0,18.0,34470.0,27.0,16.0,18.0,93690.0,34470.0,36.0,187380.0,68940.0,54.0,975312900.0,358832700.0,132020100.0,103410.0,81.0
1.0,0.0,8.0,5.0,95456.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688900.0,2490.0,5810.0,79228480.0,11660670.0,64.0,56.0,112392.0,512.0,25.0,21.0,286368.0,42147.0,49.0,668192.0,98343.0,448.0,9111847936.0,1341061344.0,197374401.0,899136.0,4096.0
1.0,0.0,5.0,6.0,50700.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245025.0,990.0,2970.0,25096500.0,5865750.0,25.0,30.0,59250.0,125.0,36.0,12.0,101400.0,23700.0,36.0,304200.0,71100.0,150.0,2570490000.0,600795000.0,140422500.0,296250.0,625.0
1.0,0.0,7.0,5.0,47334.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394384.0,1256.0,3768.0,29725752.0,7562376.0,49.0,42.0,84294.0,343.0,25.0,12.0,94668.0,24084.0,36.0,284004.0,72252.0,294.0,2240507556.0,569996028.0,145009764.0,590058.0,2401.0
1.0,0.0,7.0,5.0,78750.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,78750.0,49.0,369664.0,1216.0,3648.0,47880000.0,7299648.0,49.0,42.0,84042.0,343.0,25.0,12.0,157500.0,24012.0,36.0,472500.0,72036.0,294.0,6201562500.0,945472500.0,144144036.0,588294.0,2401.0
1.0,0.0,8.0,5.0,91424.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866.0,8.0,7.0,14042.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,91424.0,64.0,749956.0,2598.0,6062.0,79173184.0,12160372.0,64.0,56.0,112336.0,512.0,25.0,21.0,274272.0,42126.0,49.0,639968.0,98294.0,448.0,8358347776.0,1283775808.0,197177764.0,898688.0,4096.0
1.0,0.0,5.0,5.0,53540.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,3.0,21.0,160620.0,75.0,91809.0,303.0,2121.0,16222620.0,4146555.0,25.0,35.0,68425.0,125.0,25.0,7.0,53540.0,13685.0,49.0,374780.0,95795.0,175.0,2866531600.0,732694900.0,187279225.0,342125.0,625.0
1.0,0.0,7.0,5.0,92113.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422500.0,1300.0,3900.0,59873450.0,7835100.0,49.0,42.0,84378.0,343.0,25.0,12.0,184226.0,24108.0,36.0,552678.0,72324.0,294.0,8484804769.0,1110330102.0,145298916.0,590646.0,2401.0
1.0,0.0,6.0,8.0,57600.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73441.0,271.0,1626.0,15609600.0,3170700.0,36.0,36.0,70200.0,216.0,64.0,6.0,57600.0,11700.0,36.0,345600.0,70200.0,216.0,3317760000.0,673920000.0,136890000.0,421200.0,1296.0
1.0,0.0,8.0,5.0,80000.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,8.0,80000.0,64.0,309136.0,1112.0,4448.0,44480000.0,8873760.0,64.0,64.0,127680.0,512.0,25.0,16.0,160000.0,31920.0,64.0,640000.0,127680.0,512.0,6400000000.0,1276800000.0,254721600.0,1021440.0,4096.0
1.0,0.0,6.0,6.0,13848.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,7.0,13848.0,36.0,193600.0,880.0,3080.0,6093120.0,6086080.0,36.0,42.0,82992.0,216.0,36.0,14.0,27696.0,27664.0,49.0,96936.0,96824.0,252.0,191767104.0,191545536.0,191324224.0,497952.0,1296.0
1.0,0.0,4.0,6.0,32688.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300304.0,548.0,3836.0,17913024.0,7495544.0,16.0,28.0,54712.0,64.0,36.0,7.0,32688.0,13678.0,49.0,228816.0,95746.0,112.0,1068505344.0,447106464.0,187087684.0,218848.0,256.0
1.0,0.0,7.0,5.0,87045.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,87045.0,49.0,318096.0,1128.0,3948.0,49093380.0,7899948.0,49.0,49.0,98049.0,343.0,25.0,14.0,174090.0,28014.0,49.0,609315.0,98049.0,343.0,7576832025.0,1219239315.0,196196049.0,686343.0,2401.0
1.0,0.0,5.0,5.0,57375.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788544.0,2664.0,7992.0,50949000.0,15648336.0,25.0,45.0,88110.0,125.0,25.0,27.0,172125.0,52866.0,81.0,516375.0,158598.0,225.0,3291890625.0,1011062250.0,310534884.0,440550.0,625.0
1.0,0.0,6.0,5.0,53580.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290521.0,1078.0,4312.0,28879620.0,8529136.0,36.0,48.0,94944.0,216.0,25.0,16.0,107160.0,31648.0,64.0,428640.0,126592.0,288.0,2870816400.0,847849920.0,250398976.0,569664.0,1296.0
1.0,0.0,6.0,6.0,71328.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194481.0,882.0,4410.0,31455648.0,8449560.0,36.0,60.0,114960.0,216.0,36.0,20.0,142656.0,38320.0,100.0,713280.0,191600.0,360.0,5087683584.0,1366644480.0,367105600.0,689760.0,1296.0
1.0,0.0,6.0,5.0,59130.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,7.0,59130.0,36.0,230400.0,960.0,3360.0,28382400.0,6572160.0,36.0,42.0,82152.0,216.0,25.0,14.0,118260.0,27384.0,49.0,413910.0,95844.0,252.0,3496356900.0,809607960.0,187470864.0,492912.0,1296.0
1.0,0.0,7.0,5.0,25445.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,7.0,25445.0,49.0,435600.0,1980.0,4620.0,16793700.0,9272340.0,49.0,49.0,98343.0,343.0,25.0,21.0,76335.0,42147.0,49.0,178115.0,98343.0,343.0,647448025.0,357476805.0,197374401.0,688401.0,2401.0
1.0,0.0,6.0,5.0,61422.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,6.0,61422.0,36.0,157609.0,794.0,2382.0,24384534.0,4775910.0,36.0,36.0,72180.0,216.0,25.0,12.0,122844.0,24060.0,36.0,368532.0,72180.0,216.0,3772662084.0,738906660.0,144720900.0,433080.0,1296.0
1.0,0.0,7.0,5.0,78190.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480249.0,1386.0,5544.0,54185670.0,11032560.0,49.0,56.0,111440.0,343.0,25.0,16.0,156380.0,31840.0,64.0,625520.0,127360.0,392.0,6113676100.0,1244784800.0,253446400.0,780080.0,2401.0
1.0,0.0,5.0,7.0,31525.0,25.0,5.0,9690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,5.0,31525.0,25.0,57600.0,240.0,1200.0,7566000.0,2325600.0,25.0,25.0,48450.0,125.0,49.0,5.0,31525.0,9690.0,25.0,157625.0,48450.0,125.0,993825625.0,305477250.0,93896100.0,242250.0,625.0
1.0,0.0,5.0,5.0,49725.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327184.0,1144.0,2860.0,28442700.0,5608460.0,25.0,25.0,49025.0,125.0,25.0,10.0,99450.0,19610.0,25.0,248625.0,49025.0,125.0,2472575625.0,487553625.0,96138025.0,245125.0,625.0
1.0,0.0,4.0,4.0,68480.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,7.0,68480.0,16.0,462400.0,1360.0,4760.0,46566400.0,9324840.0,16.0,28.0,54852.0,64.0,16.0,14.0,136960.0,27426.0,49.0,479360.0,95991.0,112.0,4689510400.0,939066240.0,188046369.0,219408.0,256.0
1.0,0.0,6.0,7.0,84690.0,36.0,6.0,11736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,6.0,84690.0,36.0,220900.0,940.0,2820.0,39804300.0,5515920.0,36.0,36.0,70416.0,216.0,49.0,12.0,169380.0,23472.0,36.0,508140.0,70416.0,216.0,7172396100.0,993921840.0,137733696.0,422496.0,1296.0
1.0,0.0,7.0,5.0,83160.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,83160.0,49.0,228484.0,956.0,3346.0,39750480.0,6618388.0,49.0,49.0,96922.0,343.0,25.0,14.0,166320.0,27692.0,49.0,582120.0,96922.0,343.0,6915585600.0,1151433360.0,191711716.0,678454.0,2401.0
1.0,0.0,6.0,5.0,318642.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,18.0,637284.0,72.0,251001.0,1002.0,4509.0,159639642.0,8981928.0,36.0,54.0,107568.0,216.0,25.0,18.0,637284.0,35856.0,81.0,2867778.0,161352.0,324.0,101532724164.0,5712613776.0,321413184.0,645408.0,1296.0
1.0,1.0,8.0,5.0,98056.0,64.0,0.0,0.0,1.0,0.0,752.0,8.0,5.0,9.0,17955.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,9.0,98056.0,64.0,565504.0,2256.0,6768.0,73738112.0,13502160.0,64.0,72.0,143640.0,512.0,25.0,27.0,294168.0,53865.0,81.0,882504.0,161595.0,576.0,9614979136.0,1760595480.0,322382025.0,1149120.0,4096.0
1.0,0.0,7.0,7.0,50400.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,1152.0,4608.0,29030400.0,8847360.0,49.0,56.0,107520.0,343.0,49.0,16.0,100800.0,30720.0,64.0,403200.0,122880.0,392.0,2540160000.0,774144000.0,235929600.0,752640.0,2401.0
1.0,0.0,6.0,5.0,48072.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,5.0,48072.0,36.0,69696.0,264.0,1320.0,12691008.0,2613600.0,36.0,30.0,59400.0,216.0,25.0,5.0,48072.0,9900.0,25.0,240360.0,49500.0,180.0,2310917184.0,475912800.0,98010000.0,356400.0,1296.0
1.0,0.0,8.0,5.0,428032.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,428032.0,24036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,12.0,428032.0,64.0,707281.0,2523.0,10092.0,359974912.0,20214276.0,64.0,96.0,192288.0,512.0,25.0,36.0,1284096.0,72108.0,144.0,5136384.0,288432.0,768.0,183211393024.0,10288177152.0,577729296.0,1538304.0,4096.0
1.0,0.0,4.0,5.0,43684.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186624.0,432.0,2592.0,18871488.0,5093280.0,16.0,24.0,47160.0,64.0,25.0,6.0,43684.0,11790.0,36.0,262104.0,70740.0,96.0,1908291856.0,515034360.0,139004100.0,188640.0,256.0
1.0,0.0,7.0,7.0,122794.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,18.0,245588.0,98.0,268324.0,1036.0,4662.0,63607292.0,9202788.0,49.0,63.0,124362.0,343.0,49.0,18.0,245588.0,35532.0,81.0,1105146.0,159894.0,441.0,15078366436.0,2181558204.0,315630756.0,870534.0,2401.0
1.0,0.0,5.0,8.0,35000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112896.0,336.0,2016.0,11760000.0,3987648.0,25.0,30.0,59340.0,125.0,64.0,6.0,35000.0,11868.0,36.0,210000.0,71208.0,150.0,1225000000.0,415380000.0,140849424.0,296700.0,625.0
1.0,0.0,7.0,5.0,62951.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190096.0,872.0,2616.0,27446636.0,5250312.0,49.0,42.0,84294.0,343.0,25.0,12.0,125902.0,24084.0,36.0,377706.0,72252.0,294.0,3962828401.0,758055942.0,145009764.0,590058.0,2401.0
1.0,0.0,5.0,4.0,55375.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,7.0,55375.0,25.0,280900.0,1060.0,3710.0,29348750.0,7304990.0,25.0,35.0,68915.0,125.0,16.0,14.0,110750.0,27566.0,49.0,387625.0,96481.0,175.0,3066390625.0,763233625.0,189971089.0,344575.0,625.0
1.0,0.0,7.0,5.0,52500.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,52500.0,49.0,195364.0,884.0,3094.0,23205000.0,6184906.0,49.0,49.0,97951.0,343.0,25.0,14.0,105000.0,27986.0,49.0,367500.0,97951.0,343.0,2756250000.0,734632500.0,195804049.0,685657.0,2401.0
1.0,0.0,5.0,4.0,125000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331776.0,1152.0,4608.0,72000000.0,9063936.0,25.0,40.0,78680.0,125.0,16.0,16.0,250000.0,31472.0,64.0,1000000.0,125888.0,200.0,15625000000.0,1967000000.0,247621696.0,393400.0,625.0
1.0,0.0,9.0,5.0,452439.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,5.0,452439.0,81.0,799236.0,2682.0,4470.0,404480466.0,8855070.0,81.0,45.0,89145.0,729.0,25.0,15.0,1357317.0,29715.0,25.0,2262195.0,49525.0,405.0,204701048721.0,4481408295.0,98109025.0,802305.0,6561.0
1.0,0.0,8.0,5.0,83800.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602176.0,2328.0,5432.0,65028800.0,10907456.0,64.0,56.0,112448.0,512.0,25.0,21.0,251400.0,42168.0,49.0,586600.0,98392.0,448.0,7022440000.0,1177892800.0,197571136.0,899584.0,4096.0
1.0,0.0,6.0,5.0,24360.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261121.0,1022.0,2555.0,12447960.0,5104890.0,36.0,30.0,59940.0,216.0,25.0,10.0,48720.0,19980.0,25.0,121800.0,49950.0,180.0,593409600.0,243356400.0,99800100.0,359640.0,1296.0
1.0,0.0,7.0,5.0,79982.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,968.0,2904.0,38711288.0,5816712.0,49.0,42.0,84126.0,343.0,25.0,12.0,159964.0,24036.0,36.0,479892.0,72108.0,294.0,6397120324.0,961223676.0,144432324.0,588882.0,2401.0
1.0,0.0,5.0,7.0,32100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,308.0,1848.0,9886800.0,3607296.0,25.0,30.0,58560.0,125.0,49.0,6.0,32100.0,11712.0,36.0,192600.0,70272.0,150.0,1030410000.0,375955200.0,137170944.0,292800.0,625.0
1.0,0.0,6.0,7.0,51120.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,10.0,51120.0,36.0,46656.0,216.0,2160.0,11041920.0,4138560.0,36.0,60.0,114960.0,216.0,49.0,10.0,51120.0,19160.0,100.0,511200.0,191600.0,360.0,2613254400.0,979459200.0,367105600.0,689760.0,1296.0
1.0,0.0,4.0,5.0,33176.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230400.0,1920.0,2400.0,15924480.0,4730400.0,16.0,20.0,39420.0,64.0,25.0,20.0,132704.0,39420.0,25.0,165880.0,49275.0,80.0,1100646976.0,326949480.0,97121025.0,157680.0,256.0
